id,ret
1,0.18568001714478957
2,0.2873216392561083
3,0.1696316700310023
4,0.23085783528369572
5,0.20147351437439703
6,0.19758858949979663
7,0.2318237360223776
8,0.19678597253639435
9,0.1788672074700846
10,0.16692097487833232
11,0.18999121655687473
12,0.1784377517003487
13,0.15992225188066533
14,0.21268214965210666
15,0.19949226951160223
16,0.17562177380089414
17,0.2407832308214934
18,0.21946052788655712
19,0.2111978211682816
20,0.2406613828838274
21,0.21413651270353715
22,0.24631305791695493
23,0.2361200793646559
24,0.16930352560491493
25,0.22555072001675205
26,0.21942140937691149
27,0.21725719676983032
28,0.18932695279917883
29,0.24031113503934737
30,0.16192818620698451
31,0.24731812882132687
32,0.18789820186257927
33,0.16230751262310888
34,0.23554936886530392
35,0.18030216594147616
36,0.2213972319874359
37,0.1733658665846585
38,0.23711477689895358
39,0.33313856800179176
40,0.22803805609174735
41,0.19514123657492727
42,0.1781564400412005
43,0.16806995736099767
44,0.21562606651888264
45,0.15568890740048572
46,0.2240686882451406
47,0.17885290246400204
48,0.17714648854355938
49,0.22666842820965805
50,0.1816599586491486
51,0.2980858806756871
52,0.20589210885311596
53,0.29964489720681564
54,0.17695511030473082
55,0.1605352707476387
56,0.14646599982252825
57,0.20843508791938206
58,0.2631716152186917
59,0.21331358076206022
60,0.2577070756156028
61,0.18790539544364657
62,0.30615473867062615
63,0.31597519897300336
64,0.2854358592311383
65,0.23408645109433518
66,0.2095129905157565
67,0.15167048726159246
68,0.24084876786211873
69,0.17562050728586004
70,0.22342819153322666
71,0.23925037331438553
72,0.17807861437386358
73,0.1199363611050962
74,0.16802260639122554
75,0.23534508050699832
76,0.22885500318871008
77,0.18038045260401453
78,0.25882436740985254
79,0.2639509758088328
80,0.2702245363961274
81,0.343535643774691
82,0.2405366711342416
83,0.19298322618419103
84,0.2865522604072491
85,0.1774150822097656
86,0.20208062264725674
87,0.16555225524503508
88,0.1512893034951623
89,0.1719802593603426
90,0.22464224185102272
91,0.1949121644986529
92,0.24566064531346407
93,0.21826985835739948
94,0.32262725391010816
95,0.17680015211281608
96,0.26539410720417284
97,0.22526567943139378
98,0.20059778638353642
99,0.20815691395768324
100,0.27979198464050636
101,0.19690653077122533
102,0.19278520590160725
103,0.2323731425361016
104,0.17760211877370985
105,0.15310650289680913
106,0.18588610126856883
107,0.24960111133276608
108,0.18790162859949677
109,0.2087165027645137
110,0.25874774299929604
111,0.24420868741314855
112,0.2185091092801069
