id,ret
1,0.3263588066432419
2,0.3474247144847583
3,0.3341342441440832
4,0.3616211854161123
5,0.35003379979807525
6,0.3876194856068941
7,0.37009962749703906
8,0.3588227832413169
9,0.3392812103297539
10,0.3588936656670192
11,0.3467408248444577
12,0.3379506355291019
13,0.3460067625106415
14,0.3639436657405416
15,0.37545752185513315
16,0.3500200760442643
17,0.35903634532069273
18,0.3764451001161788
19,0.3612595866745867
20,0.37251564583114904
21,0.35850529720907726
22,0.36015040302376594
23,0.37053577519750236
24,0.35725895993337653
25,0.3543280895773294
26,0.3620053374353864
27,0.3591734723850928
28,0.3654122319444434
29,0.34337513989823387
30,0.3296504422267107
31,0.3839734599138387
32,0.33005138285952396
33,0.3521916110799635
34,0.3594363300727814
35,0.33318522046044613
36,0.34938126423775884
37,0.32268733598675103
38,0.3321446334987773
39,0.4029215110093539
40,0.3818939762108319
41,0.36260830591267273
42,0.32990810548570604
43,0.34342748080562835
44,0.35392600872656294
45,0.33967809418280426
46,0.3369922116807193
47,0.35526366728096725
48,0.338661001521813
49,0.3314360304559857
50,0.4106769023518968
51,0.40011094776691863
52,0.36311092034152004
53,0.4395760970179856
54,0.3335901778477459
55,0.35510893485836714
56,0.3402674731877935
57,0.34997377519558165
58,0.3573550194744145
59,0.3754512925674451
60,0.36578838597356444
61,0.3525678264627349
62,0.3875462303051329
63,0.4591402944926327
64,0.33235837400635093
65,0.3150870955687377
66,0.32288937934138146
67,0.33286885272029
68,0.3340692578904308
69,0.32183097167650626
70,0.33498646183162584
71,0.39414859837373123
72,0.3312071599275699
73,0.30614337109768236
74,0.3165590263239303
75,0.3336885719977246
76,0.33995868579311184
77,0.32083264044066545
78,0.34331772555463047
79,0.33796998917470245
80,0.3404650795702232
81,0.33767856079547365
82,0.3475644285322022
83,0.32778791293330184
84,0.39292982891064376
85,0.32016991879118123
86,0.32952552685565717
87,0.31913361179070954
88,0.32773738973879385
89,0.3231765260502752
90,0.33367308654172023
91,0.3155466350767502
92,0.3426051377476579
93,0.352569428003775
94,0.36875653378146644
95,0.32736660050992905
96,0.3342676035367824
97,0.32056813943068985
98,0.3168702927421969
99,0.3567564455434806
100,0.34997732922517283
101,0.33691601692654116
102,0.32089432230289583
103,0.333067756084503
104,0.33307874452054487
105,0.3080338184718898
106,0.31827304544138546
107,0.3408916458731871
108,0.31399773550384363
109,0.3332580844683509
110,0.3439892232699768
111,0.35649238888133894
112,0.41196143362516474
113,0.36169245317043386
114,0.3674352555129374
115,0.3716312117623043
116,0.3606173290717305
117,0.33646070534789363
118,0.34229366752414414
119,0.38069712932204675
120,0.3671482177726437
121,0.3362802684335242
122,0.3427123103844694
123,0.37220226814480073
124,0.35202041311426424
125,0.34344983936017665
126,0.34470269793276265
127,0.32038259585325435
128,0.3409250921689585
129,0.34157198970571734
130,0.3322076120965003
131,0.38462305544517367
132,0.32437372602995573
133,0.33958751107268303
134,0.347174095771136
135,0.3505773290566847
136,0.34233027858732873
137,0.3454819057564732
138,0.3447853509590478
139,0.3464980588786116
140,0.32907496826099214
141,0.3670692365287843
142,0.3257174234061922
143,0.35305211201483766
144,0.3306151028292299
145,0.3228418561132712
146,0.3256505454105587
147,0.35341011008072143
148,0.34928427022091774
149,0.339533535743745
150,0.33019234278822884
151,0.3250839407071575
152,0.3581880499352404
153,0.3567465949598646
154,0.35067501251445843
155,0.342036237912848
156,0.32310712841935435
157,0.3434837992356333
158,0.3579250144640026
159,0.33765359747945545
160,0.3462532014795887
161,0.35203768806714797
162,0.3383678773643579
163,0.3371354855153428
164,0.3580464504977885
165,0.3533357529217321
166,0.33351824366511196
167,0.33991433501368834
168,0.33809025542453797
169,0.36109543611920225
170,0.3413732579972495
171,0.33173338938362745
172,0.3784615601474788
173,0.33362171251147543
174,0.3430060587941479
175,0.30739067363516237
176,0.3320570855121022
177,0.33116867191956034
178,0.3368341255091657
179,0.3436186660170357
180,0.372967099695113
181,0.39181589927195093
182,0.374562787104884
183,0.350869516689277
184,0.3436083138090754
185,0.3590681297708031
186,0.37618107479003093
187,0.3580611815389335
188,0.350330877015421
189,0.3353955124502668
190,0.34016304318653995
191,0.33696083631355805
192,0.3445425634789522
193,0.3705265302970762
194,0.3518271709034343
195,0.373690942514303
196,0.3370610014134421
197,0.33423617598059335
198,0.34572866609794256
199,0.3476451518147323
200,0.33246532427069236
201,0.36424220140483665
202,0.32311393053908843
203,0.35615635875780005
204,0.33846767427537505
205,0.3299474609698557
206,0.3393887295809952
207,0.36536531349238127
208,0.3561809967155092
209,0.33931788797100015
210,0.3547798856009114
211,0.33659238070796355
212,0.34546116508466895
213,0.3322725349541854
214,0.3463469671990539
215,0.40423463703159324
216,0.3825251640884886
217,0.3555164074055669
218,0.330407468375003
219,0.3341606168947431
220,0.3948351474041975
221,0.37666888630258605
222,0.35455811714657426
223,0.33675392536395354
224,0.4244351624054556
225,0.3654921915124501
226,0.34842986700277767
227,0.3399251808373394
228,0.34800971473288655
229,0.35435728072324435
230,0.3397845033936608
231,0.3461659333374931
232,0.3619788235393694
233,0.357515772881672
234,0.3694069435933539
235,0.3300108528452159
236,0.34865159668392953
237,0.32586815354494747
238,0.32479182567798115
239,0.33992118583151254
240,0.3213567608855017
241,0.33158553205165564
242,0.3659793962714547
243,0.32596245606102114
244,0.34175251870243306
245,0.3156492124805823
246,0.35394418760884294
247,0.3527097674156191
248,0.3549613746516317
249,0.3469273588997553
250,0.3334938652168782
251,0.3289397654264963
252,0.34702376518913597
253,0.35460175695188656
254,0.3575457768654867
255,0.3638954667407216
256,0.35155042503386813
257,0.311183271747431
258,0.34375955489799204
259,0.3476688881503141
260,0.3276618918561319
261,0.4005561798777819
262,0.30589583932684494
263,0.3341464578745855
264,0.34932681990311565
265,0.3771882057230413
266,0.3374890873151153
267,0.33505303222290783
268,0.3294777692425924
269,0.31711184424335676
270,0.321047422021017
271,0.3257775268368616
272,0.3317348725992745
273,0.3171466802392291
274,0.39244965857223024
275,0.35746042623121177
276,0.37949167151277474
277,0.39036188652976667
278,0.32740671402548094
279,0.3415962117364073
280,0.3550109299660913
281,0.34103898785229425
282,0.32609269477999536
283,0.32539639589053776
284,0.3863785029653315
285,0.3493464024427394
286,0.4248973120903398
287,0.3214520105461974
288,0.33073832064025077
289,0.3851671108109995
290,0.3597291368737958
291,0.3197141143120953
292,0.34485194480513703
293,0.40220570886532814
294,0.3560482074550658
295,0.34653442101022724
296,0.3761098766051171
297,0.36883963001017167
298,0.3412658305212939
299,0.36691688315152804
300,0.3323318209817143
301,0.3666464600827919
302,0.3586043977393071
303,0.37805382478365357
304,0.33185984324634105
305,0.3246520096338359
306,0.32887352702785694
307,0.3459407646184106
308,0.38275657792598283
309,0.3967741224977847
310,0.31249069419285674
311,0.33335822923813707
312,0.3188148243703122
313,0.3886765763634479
314,0.33891213695025857
315,0.3491614434071859
316,0.36277413032538014
317,0.39959824034396274
318,0.3318030792256442
319,0.3468722310600971
320,0.3243370565356138
321,0.3501684830050507
322,0.3781690186192871
323,0.446920705418648
324,0.41564965675809473
325,0.38614363838263766
326,0.33089293033708833
327,0.3167084733690033
328,0.331802481481778
329,0.3961613985128003
330,0.31103172442009397
